starter_sentence|score|variation|temperature|iter|text
a sexy|0|5.0|0.2|7|a sexy , a new tourist , i am going to paris the other kidding i don't know , i am the hardest in the world .
a sexy|0|5.0|0.2|8|a sexy kidding a man . i am a man i have a lot of my life .
a sexy|0|5.0|0.2|9|a sexy girl walks into a bar .
a sexy|0|5.0|0.2|10|a sexy barman a man who was a very large town with a large large large large front . the woman smiled and said , , the man said , no .
a sexy|0|5.0|0.2|11|a sexy girl is so happy for the dollars years . she eventually guess 000 dollars dollars dollars dollars dollars . 000 dollars dollars . 000 dollars dollars , she was so impressed decided the 000 dollars dollars . however , the only way , the day , however , the first time , then she realised she eventually eventually rub her in the day , then eventually the day , the little , the little , and she promised her brother . the next day , the little , she promised the dollars , 000 dollars , and he eventually exchange the little girl . the little , then , the little , then , the little , then , the the time , however , the little , then , the the time , eventually , he was the only way , then , then , then , then , the day , the day , the little , the girl , then , the little , then , moments later , the little , then , the the time , eventually , the little , then , the the day , eventually the little , and the little , then , moments later , the little , then , the the time , eventually the little , the little , then , then the the time , eventually the the time , then the the the few more times more than the lot of the time , then , the the time , eventually the little , the little , then , the the time , eventually the little , the the day , the the day , the the time , the the day , the the day , the little , the little , then
a sexy|0|5.0|0.2|12|a sexy girl walks into a bar and the avail is a blonde walks into a bar and a blonde woman walks in a bar and a blonde woman walks in a bar and a blonde woman walks in a bar and a blonde woman walks in a bar and a blonde woman walks in a bar and a blonde woman walks in a bar , and a blonde woman walks in a a blonde woman and a woman in a woman and a woman walk in a bar and a woman walks in a a blonde woman walks into a bar and a woman walks in a bar and a blonde woman walks in a bar and a woman walks in a a blonde walks into a bar and a blonde woman walks in a bar and a blonde woman walks in a bar and a blonde woman walks in a bar and a blonde woman walks in a bar and a blonde woman walks in a bar and a blonde woman walks in a bar and a blonde woman walks in a bar and a blonde woman walks in a bar , and a blonde woman walks in a bar and a blonde woman walks in a bar and a blonde woman walks in a bar and a blonde woman walks in a bar and a blonde woman walks in a bar and a blonde woman walks in a bar and the blondes walk in a bar . one happens to the other man and says , hey , do you have to do ?
a sexy|0|5.0|0.2|13|a sexy joke , a englishman walks into a bar with a barman a genie walks into a bar and says , i have a barman
a sexy|0|5.0|0.2|14|a sexy blonde woman walks into pirate's . pirate's
a sexy|0|5.0|0.2|15|a sexy seal walks into a bar and a big hit a gun .
a sexy|0|5.0|0.2|16|a sexy girl , a woman and a woman walk into a bar . the bartender says i don't know .
a sexy|0|5.0|0.2|17|a sexy man walks into a bar ouch .
a sexy|0|5.0|0.2|18|a sexy , a man and a woman are in the world .
a sexy|0|5.0|0.2|19|a sexy woman walks into a bar ouch
a sexy|0|5.0|0.2|20|a sexy woman walks into a bar .
a sexy|0|5.0|0.2|21|a sexy girl a girl who was a bit . she said , i am .
a sexy|0|5.0|0.2|22|a sexy girl is like a man and a woman is stranded . the man was at the man and a man was asked , and the man , and , and , and , and , and , and , and , and woman are are are are are in the one of the are are all the first is the first is the only one of the are are all in the are are the first is the first is the first is the first is the first is the first is the first ? the blonde , the blonde , and a blonde are are are are in a woman is on the first one of the is a man and a woman are in the woman , and a woman and a woman walk into the bar .
a sexy|0|5.0|0.2|23|a sexy girl is in the back to the bar . the first is , she is in the back , investigate to the stairs , she is , and the other is in the room . the first is , the first is , the man is in the back , she is , and the other is in the back , collect the other side . the next is the aback , the first is , and the way to the the man is in the back . the next , the man is , the man says , you , you are , i was in the back , the other is in the back , and the other is , and the other is , the other is , the other is , and the other is in the back , i was in the back , the other of the other side , and i was in the back . the next , the man , i was going to the back , hysterically . the second is , the second , the second , the second , however , she was the headache , and the other forth . the other day , the man says , i am going to the back , you are a . the other day , the man says , i am going to be a jail . the next , the man says , i just have to be a complete of sex . the first is , the second is , the second , the , is , and the way to the bar . the man is , the second , the , says , you , you are , and the other is ,
a sexy|0|5.0|0.2|24|a sexy cheating sinned , i don't like to be a joke . i know you are like to be a good , but i don't have a lot of my life .
a sexy|0|5.0|0.2|25|a sexy wheelchair , a woman , a man 000 000 00 11 inch wide moments .
a sexy|0|5.0|0.2|26|a sexy seal is a lot of 11 .
a sexy|0|5.0|0.2|27|a sexy girl walks into a bar and she is a bar .
a sexy|0|5.0|0.2|28|a sexy joke .
a sexy|0|5.0|0.2|29|a sexy girl is a really argument .
a sexy|0|5.0|0.2|30|a sexy joke joke about a joke 000 years ago of a time ?
a sexy|0|5.0|0.2|31|a sexy parrot and a walk into a bar .
a sexy|0|1.0|0.5|0|a sexy girl is at the bar when a woman walks into the bar , and the bartender says , sorry , i can't have to do it . the next day , she says , i don't want to be there .
a sexy|0|1.0|0.5|1|a sexy girl walks into a bar and says to the bartender , hey , what do you think ?
a sexy|0|1.0|0.5|2|a sexy girl walks into a bar the man says , and you are going to be a bar .
a sexy|0|1.0|0.5|3|a sexy girl walks into a bar she goes to the bar and the bartender says , you're you mean to you ? the bartender asks . the bartender says , well , i don't have a sip of it .
a sexy|0|1.0|0.5|4|a sexy new couple is at a bar when the woman walks into the bar . the man says , i don't know , but i don't know what the fuck is .
a sexy|0|1.0|0.5|5|a sexy girl walks into a bar with a girl , and she asks her what she wants . the woman says , i have a bit of a little and the woman says , i don't know that .
a sexy|0|1.0|0.5|6|a sexy guy walks into a bar she says , i just need to have one of this .
a sexy|0|1.0|0.5|7|a sexy fried hiding for a day , a man is sitting in a chair the other day , and she sees that he has a dog . the man is impressed and says , yes , i don't have some money .
a sexy|0|1.0|0.5|8|a sexy woman gets into a bar and asks the bartender if i have a problem . the man replies , that's not a really , not to be a problem .
a sexy|0|1.0|0.5|9|a sexy blonde walks into a bar and says to the bartender , i know , i have to do that .
a sexy|0|1.0|0.5|10|a sexy boy went to a bar and he said to the bartender , i want you to go to the bar .
a sexy|0|1.0|0.5|11|a sexy girl walks into a bar and says to the other , hey , don't be a great fishing trip .
a sexy|0|1.0|0.5|12|a sexy woman gets into a bus with a doctor , the man says , what do you have sex ? the woman replies , well , you should have sex with a woman . the woman says , well , i would like to have a problem .
a sexy|0|1.0|0.5|13|a sexy joke for a while , a man walks into a bar . the bartender says , i don't want to get a job .
a sexy|0|1.0|0.5|14|a sexy girl asks her husband about her boyfriend , i am a nice blonde . she says , why is it ? husband says , no , i'm not a bit .
a sexy|0|1.0|0.5|15|a sexy old lady is a husband to death . she says to the husband , you know , you are now ?
a sexy|0|1.0|0.5|16|a sexy girl walks into a bar and sees a beautiful blonde woman sitting in a bar . the bartender says , bartender , we don't serve your way and she says . the bartender says , i'm a bit of a bitch . she says , i think it's trying to get you . the bartender says , i don't know , i'm a big .
a sexy|0|1.0|0.5|17|a sexy girl and a woman walk into a bar and the bartender says , you know , i'm a woman , and the woman is a little bit .
a sexy|0|1.0|0.5|18|a sexy guy walks into a bar and orders a beer . the bartender says , hey , what are you doing ? the man replies , no , because i thought of a joke .
a sexy|0|1.0|0.5|19|a sexy woman walks into a bar and says to the bartender , i don't know what i want to have a lot of time .
a sexy|0|1.0|0.5|20|a sexy man walks into a bar and sees a sign on a beautiful bench . the bartender says , you have a problem with your breasts , says the man , i don't know if i don't have a pint .
a sexy|0|1.0|0.5|21|a sexy wants a man and his wife are in the morning when the woman is getting ready to go by the doctor . the doctor says , i don't know it . the doctor says , i have no way to make her .
a sexy|0|1.0|0.5|22|a sexy girl is in a bar she says , i have a very bad news , i would like to be a nice young man . she says , i have a problem with your legs . the woman responds , oh , that's not really , says the man . the man says , don't a genie , you're a man .
a sexy|0|1.0|0.5|23|a sexy woman walks into a bar .
a sexy|0|1.0|0.5|24|a sexy woman and a woman are walking down the street and the other guy says to the husband i want to make a woman of your new wife . the woman replies , what would you do ? the woman says , no , i just really good .
a sexy|0|1.0|0.5|25|a sexy blonde , a woman , an old woman , and a woman are sitting in a bar and the woman is a genie . the man says , well , we don't have a good news .
a sexy|0|1.0|0.5|26|a sexy girl is in a bar and the bartender says , you are going to be a problem . i don't have to go to the bartender . the bartender says , i just got a little nsfw
a sexy|0|1.0|0.5|27|a sexy girl walks into a bar .
a sexy|0|1.0|0.5|28|a sexy girl is walking down the street and sees a girl sitting on a bench of a bar . the man asks the boy , do you have a beer ? the guy says , i just got a little girl .
a sexy|0|1.0|0.5|29|a sexy woman is at a bar . she says . do you want to be a problem ?
a sexy|0|1.0|0.5|30|a sexy girl , a black man and a woman are in a bar when they get in the bar . the first one says to the other , i can't know what i got in the back .
a sexy|0|1.0|0.5|31|a sexy guy walks into a bar she says , tell me you are here ? the bartender says , i think .
a sexy|0|2.0|0.5|0|a sexy , a world's , a scotsman and a redhead are on a plane and the pilot comes up to the front of the plane . the englishman looks at his and says , i think i am just then , says the englishman . i guess you would be a donkey
