starter_sentence|score|variation|temperature|iter|text
once upon a time|1|5.0|None|29|once upon a time , the man is not a man . the man says the man , and says the man , and the man says the man , and says the man , and says the man , and says the man , and says the man , and says the man , and says the man , and says the man , and says the man , and says the man , and says the man , and says the man , and says the man , and says the man , and says the man , and says the man , and says the man . the man says the man , and says the man , and says the man , and says the man . the man says the man , and says the man , and says the man . the man says the man , and says the man , and says the man . the man says the man , and says the man , and says the man . the man says the man , and says the man , and says the man . the man says the man , and says the man , and says the man . the man says the man , and says the man , and says the man . the man says the man , and says the man , and says the man . the man says the man , and says the man , and says the man . the man says the man , and says the man , and says the man . the man says the man , and says the man , and says the man . the man says the man , and says the
once upon a time|1|5.0|None|30|once upon a time , i was a lot of my wife and i was in a bus . i was a lot about my mama . i was in a bus station . i was a lot of my way to my wife and i was in a bus . i was a lot about my wife's
once upon a time|1|5.0|None|31|once upon a time of a man and a woman and a woman . the man is a man and a woman and a woman . the man says , what the hell , you have to your wife ? the man says , i don't have to go to the back of my wife and the man says , i don't have to my wife and the man says , i don't have to my wife and the man says , i don't have to go to the doctor . the man says , i don't have to go to the doctor . the man says , i don't have to have to me . the man says , i don't have to go to the doctor . the man says , i don't have to go to the doctor . the man says , i don't have to have to me . the man says , i don't have to go to the doctor . the man says , i don't have to have to me . the man says , i don't have to go to the doctor and says , i don't have to my wife and the doctor says , i don't have to have to me . the man says , i don't have to go to the doctor and says , i don't have to my wife and the doctor says , i don't have to have to me . the man says , i don't have to go to the doctor and says , i don't have to my wife and says , i don't have to my wife and says , i don't have to my wife and says , i don't have to my wife and says , i don't
once upon a time|1|1.0|0.2|0|once upon a time , the man was walking down the street and saw a beautiful woman in the front of the road . the man was sitting on the porch and the man said , ma'am , i don't know what to do .
once upon a time|1|1.0|0.2|1|once upon a time , a man walks into a bar and orders a drink . the bartender says , hey , you have a drink . the man says , well , it's not going to get a drink .
once upon a time|1|1.0|0.2|2|once upon a time , a woman was a woman in a bar . she said , i don't know what it was .
once upon a time|1|1.0|0.2|3|once upon a time , a man walks into a bar and says , i don't know what i said .
once upon a time|1|1.0|0.2|4|once upon a time , a man walks into a bar and orders a beer . the bartender says , you have a drink , and the bartender says , well , i don't know , but i just want to go back to the bar .
once upon a time|1|1.0|0.2|5|once upon a time , a man was in a bar , and he was a very beautiful woman .
once upon a time|1|1.0|0.2|6|once upon a time , the man was walking down the street when he saw a beautiful woman in the front porch . the woman asked the man what he wants . the man replied , no , i don't know .
once upon a time|1|1.0|0.2|7|once upon a time , a man was in a bar . he was a bit and a man .
once upon a time|1|1.0|0.2|8|once upon a time , the man was walking down the street when he saw a beautiful woman sitting on the porch . the man said , hey , i have a problem with my wife . i am going to have sex with me . i said , i have a lot of money .
once upon a time|1|1.0|0.2|9|once upon a time , a man walks into a bar and orders a drink . the bartender says , i don't know , i have a problem with my penis . the bartender says , i don't know , but i just have a drink .
once upon a time|1|1.0|0.2|10|once upon a time , the man was walking down the street when he saw a large sign on the ground . he was a very large . he was a very good idea . he was a very good , but he was just as he was . he was a bit of a bit of a bit of a bit of a little time . he was so excited that he had to be a great idea . he was a very good looking , but he was just a bit of a bit of a bit . he was just a bit of a bit of his life . he was a bit of a bit of his life . he was a bit of a bit of a bit of his life . he was a bit of a bit of his life . he was a bit and said , i am going to be a good idea . i have to be a good idea . the man replied , i am not a good news .
once upon a time|1|1.0|0.2|11|once upon a time , a man walks into a bar and orders a beer . the bartender says , i don't know what i said .
once upon a time|1|1.0|0.2|12|once upon a time , the man was born in a bar . he was a little bit . he was a very good , and he said , well , i don't know , i don't know , i said , i have a few more .
once upon a time|1|1.0|0.2|13|once upon a time , a man walks into a bar and asks , what's a drink ? the bartender says , i don't know .
once upon a time|1|1.0|0.2|14|once upon a time , the man was walking down the street and saw a beautiful woman in the front of the road . the man said , i am going to go to the hospital . the doctor said , i have a problem with your hands . the man replied , i am not a doctor .
once upon a time|1|1.0|0.2|15|once upon a time , the first man was walking down the street . he was walking down the street . he was walking down the street and saw a beautiful man in a small town . he was walking down the street . he was walking down the street and saw a large dog . he was walking down the street . he was walking down the street . he was a dog . he was walking down the street and saw a dog . the dog was sitting on the porch and the dog was sitting on the porch . the farmer was walking down the street . the dog was sitting on the street . the farmer saw a farmer in the corner . the farmer looked at the dog and said , you know , i don't know what the dog is .
